Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value,[Str Data]
571,0x3382c8,98,Shift_JIS,１ターンの間、仲間全員にЖ術無効化バリアを展開。\nただし味方のЖ術も受けつけなくなる。　消費Ｇ＝２,"""\x82P\x83^\x81[\x83\x93\x82\xCC\x8A\xD4\x81A\x92\x87\x8A\xD4\x91S\x88\xF5\x82\xC9\x84G\x8Fp\x96\xB3\x8C\xF8\x89\xBB\x83o\x83\x8A\x83A\x82\xF0\x93W\x8AJ\x81B\n\x82\xBD\x82\xBE\x82\xB5\x96\xA1\x95\xFB\x82\xCC\x84G\x8Fp\x82\xE0\x8E\xF3\x82\xAF\x82\xC2\x82\xAF\x82\xC8\x82\xAD\x82\xC8\x82\xE9\x81B\x81@\x8F\xC1\x94\xEF\x82f\x81\x81\x82Q"""
572,0x33832c,98,Shift_JIS,１ターンの間、鏡のようなオーラで自分を包み込み、\n精神統一でＫＰを10ポイント回復する。　消費Ｇ＝10,"""\x82P\x83^\x81[\x83\x93\x82\xCC\x8A\xD4\x81A\x8B\xBE\x82\xCC\x82\xE6\x82\xA4\x82\xC8\x83I\x81[\x83\x89\x82\xC5\x8E\xA9\x95\xAA\x82\xF0\x95\xEF\x82\xDD\x8D\x9E\x82\xDD\x81A\n\x90\xB8\x90_\x93\x9D\x88\xEA\x82\xC5\x82j\x82o\x82\xF010\x83|\x83C\x83\x93\x83g\x89\xF1\x95\x9C\x82\xB7\x82\xE9\x81B\x81@\x8F\xC1\x94\xEF\x82f\x81\x8110"""
573,0x338390,96,Shift_JIS,銀の月の恵みで仲間全員が「滋養」の状態になり、\nＨＰが毎ターン一定量だけ回復する。　　消費Ｇ＝12,"""\x8B\xE2\x82\xCC\x8C\x8E\x82\xCC\x8Cb\x82\xDD\x82\xC5\x92\x87\x8A\xD4\x91S\x88\xF5\x82\xAA\x81u\x8E\xA0\x97{\x81v\x82\xCC\x8F\xF3\x91\xD4\x82\xC9\x82\xC8\x82\xE8\x81A\n\x82g\x82o\x82\xAA\x96\x88\x83^\x81[\x83\x93\x88\xEA\x92\xE8\x97\xCA\x82\xBE\x82\xAF\x89\xF1\x95\x9C\x82\xB7\x82\xE9\x81B\x81@\x81@\x8F\xC1\x94\xEF\x82f\x81\x8112"""
574,0x3383f0,96,Shift_JIS,仲間全員の体に月の光を浸透させ、「失神」を除く\nすべての不利な状態を確実に治癒する。　消費Ｇ＝６,"""\x92\x87\x8A\xD4\x91S\x88\xF5\x82\xCC\x91\xCC\x82\xC9\x8C\x8E\x82\xCC\x8C\xF5\x82\xF0\x90Z\x93\xA7\x82\xB3\x82\xB9\x81A\x81u\x8E\xB8\x90_\x81v\x82\xF0\x8F\x9C\x82\xAD\n\x82\xB7\x82\xD7\x82\xC4\x82\xCC\x95s\x97\x98\x82\xC8\x8F\xF3\x91\xD4\x82\xF0\x8Am\x8E\xC0\x82\xC9\x8E\xA1\x96\xFC\x82\xB7\x82\xE9\x81B\x81@\x8F\xC1\x94\xEF\x82f\x81\x81\x82U"""
575,0x338450,94,Shift_JIS,仲間全員の「失神」を含むすべての不利な状態を\n確実に治癒し、ＨＰも完全回復する。　　消費Ｇ＝18,"""\x92\x87\x8A\xD4\x91S\x88\xF5\x82\xCC\x81u\x8E\xB8\x90_\x81v\x82\xF0\x8A\xDC\x82\xDE\x82\xB7\x82\xD7\x82\xC4\x82\xCC\x95s\x97\x98\x82\xC8\x8F\xF3\x91\xD4\x82\xF0\n\x8Am\x8E\xC0\x82\xC9\x8E\xA1\x96\xFC\x82\xB5\x81A\x82g\x82o\x82\xE0\x8A\xAE\x91S\x89\xF1\x95\x9C\x82\xB7\x82\xE9\x81B\x81@\x81@\x8F\xC1\x94\xEF\x82f\x81\x8118"""
576,0x3384b0,96,Shift_JIS,ケタ外れの気合でガッツを通常の２倍ため、さらに\nすべての攻撃のダメージが半減する。　　消費Ｇ＝０,"""\x83P\x83^\x8AO\x82\xEA\x82\xCC\x8BC\x8D\x87\x82\xC5\x83K\x83b\x83c\x82\xF0\x92\xCA\x8F\xED\x82\xCC\x82Q\x94{\x82\xBD\x82\xDF\x81A\x82\xB3\x82\xE7\x82\xC9\n\x82\xB7\x82\xD7\x82\xC4\x82\xCC\x8DU\x8C\x82\x82\xCC\x83_\x83\x81\x81[\x83W\x82\xAA\x94\xBC\x8C\xB8\x82\xB7\x82\xE9\x81B\x81@\x81@\x8F\xC1\x94\xEF\x82f\x81\x81\x82O"""
577,0x338510,98,Shift_JIS,１ターンの間、仲間全員に防御効果のバリアを展開。\nすべての攻撃のダメージが半減する。　　消費Ｇ＝４,"""\x82P\x83^\x81[\x83\x93\x82\xCC\x8A\xD4\x81A\x92\x87\x8A\xD4\x91S\x88\xF5\x82\xC9\x96h\x8C\xE4\x8C\xF8\x89\xCA\x82\xCC\x83o\x83\x8A\x83A\x82\xF0\x93W\x8AJ\x81B\n\x82\xB7\x82\xD7\x82\xC4\x82\xCC\x8DU\x8C\x82\x82\xCC\x83_\x83\x81\x81[\x83W\x82\xAA\x94\xBC\x8C\xB8\x82\xB7\x82\xE9\x81B\x81@\x81@\x8F\xC1\x94\xEF\x82f\x81\x81\x82S"""
578,0x338574,98,Shift_JIS,１ターンの間、仲間全員に不利な状態を受けつけない\nバリアを展開。有利な状態は受けつける。消費Ｇ＝３,"""\x82P\x83^\x81[\x83\x93\x82\xCC\x8A\xD4\x81A\x92\x87\x8A\xD4\x91S\x88\xF5\x82\xC9\x95s\x97\x98\x82\xC8\x8F\xF3\x91\xD4\x82\xF0\x8E\xF3\x82\xAF\x82\xC2\x82\xAF\x82\xC8\x82\xA2\n\x83o\x83\x8A\x83A\x82\xF0\x93W\x8AJ\x81B\x97L\x97\x98\x82\xC8\x8F\xF3\x91\xD4\x82\xCD\x8E\xF3\x82\xAF\x82\xC2\x82\xAF\x82\xE9\x81B\x8F\xC1\x94\xEF\x82f\x81\x81\x82R"""
579,0x3385d8,96,Shift_JIS,デルフィナスのクルー全員を呼び出すという大技。\nクルーの人数、個性で技の効果も変わる。消費Ｇ＝全,"""\x83f\x83\x8B\x83t\x83B\x83i\x83X\x82\xCC\x83N\x83\x8B\x81[\x91S\x88\xF5\x82\xF0\x8C\xC4\x82\xD1\x8Fo\x82\xB7\x82\xC6\x82\xA2\x82\xA4\x91\xE5\x8BZ\x81B\n\x83N\x83\x8B\x81[\x82\xCC\x90l\x90\x94\x81A\x8C\xC2\x90\xAB\x82\xC5\x8BZ\x82\xCC\x8C\xF8\x89\xCA\x82\xE0\x95\xCF\x82\xED\x82\xE9\x81B\x8F\xC1\x94\xEF\x82f\x81\x81\x91S"""
580,0x338638,98,Shift_JIS,仲間４人がすべてのガッツを合わせた時に発動する。\n月をも落とす、究極の全体攻撃技だ。　　消費Ｇ＝全,"""\x92\x87\x8A\xD4\x82S\x90l\x82\xAA\x82\xB7\x82\xD7\x82\xC4\x82\xCC\x83K\x83b\x83c\x82\xF0\x8D\x87\x82\xED\x82\xB9\x82\xBD\x8E\x9E\x82\xC9\x94\xAD\x93\xAE\x82\xB7\x82\xE9\x81B\n\x8C\x8E\x82\xF0\x82\xE0\x97\x8E\x82\xC6\x82\xB7\x81A\x8B\x86\x8B\xC9\x82\xCC\x91S\x91\xCC\x8DU\x8C\x82\x8BZ\x82\xBE\x81B\x81@\x81@\x8F\xC1\x94\xEF\x82f\x81\x81\x91S"""
581,0x33869c,96,Shift_JIS,父であるダイン船長からもらった大小２本組の剣。\n短い方が特にお気に入りで、肌身離さず持っている。,"""\x95\x83\x82\xC5\x82\xA0\x82\xE9\x83_\x83C\x83\x93\x91D\x92\xB7\x82\xA9\x82\xE7\x82\xE0\x82\xE7\x82\xC1\x82\xBD\x91\xE5\x8F\xAC\x82Q\x96{\x91g\x82\xCC\x8C\x95\x81B\n\x92Z\x82\xA2\x95\xFB\x82\xAA\x93\xC1\x82\xC9\x82\xA8\x8BC\x82\xC9\x93\xFC\x82\xE8\x82\xC5\x81A\x94\xA7\x90g\x97\xA3\x82\xB3\x82\xB8\x8E\x9D\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x81B"""
582,0x3386fc,86,Shift_JIS,オーシャン周辺に暮らす空賊が持つ一般的な剣。\n軽くて刀身が短いため、とても扱いやすい。,"""\x83I\x81[\x83V\x83\x83\x83\x93\x8E\xFC\x95\xD3\x82\xC9\x95\xE9\x82\xE7\x82\xB7\x8B\xF3\x91\xAF\x82\xAA\x8E\x9D\x82\xC2\x88\xEA\x94\xCA\x93I\x82\xC8\x8C\x95\x81B\n\x8Cy\x82\xAD\x82\xC4\x93\x81\x90g\x82\xAA\x92Z\x82\xA2\x82\xBD\x82\xDF\x81A\x82\xC6\x82\xC4\x82\xE0\x88\xB5\x82\xA2\x82\xE2\x82\xB7\x82\xA2\x81B"""
583,0x338754,94,Shift_JIS,屈強な空の男たちが持つ切れ味抜群のカトラス。\n長い船旅の際、船上で魚をさばく時などは重宝する。,"""\x8B\xFC\x8B\xAD\x82\xC8\x8B\xF3\x82\xCC\x92j\x82\xBD\x82\xBF\x82\xAA\x8E\x9D\x82\xC2\x90\xD8\x82\xEA\x96\xA1\x94\xB2\x8CQ\x82\xCC\x83J\x83g\x83\x89\x83X\x81B\n\x92\xB7\x82\xA2\x91D\x97\xB7\x82\xCC\x8D\xDB\x81A\x91D\x8F\xE3\x82\xC5\x8B\x9B\x82\xF0\x82\xB3\x82\xCE\x82\xAD\x8E\x9E\x82\xC8\x82\xC7\x82\xCD\x8Fd\x95\xF3\x82\xB7\x82\xE9\x81B"""
584,0x3387b4,88,Shift_JIS,東征艦隊を率いたかつての提督が、エスペランザに\n駐留した際に現地で作らせた年代モノの剣。,"""\x93\x8C\x90\xAA\x8A\xCD\x91\xE0\x82\xF0\x97\xA6\x82\xA2\x82\xBD\x82\xA9\x82\xC2\x82\xC4\x82\xCC\x92\xF1\x93\xC2\x82\xAA\x81A\x83G\x83X\x83y\x83\x89\x83\x93\x83U\x82\xC9\n\x92\x93\x97\xAF\x82\xB5\x82\xBD\x8D\xDB\x82\xC9\x8C\xBB\x92n\x82\xC5\x8D\xEC\x82\xE7\x82\xB9\x82\xBD\x94N\x91\xE3\x83\x82\x83m\x82\xCC\x8C\x95\x81B"""
585,0x33880c,98,Shift_JIS,悪名高いバルアの処刑場で、しばしば用いられる剣。\n刃に塗った毒で相手にダメージを与えることがある。,"""\x88\xAB\x96\xBC\x8D\x82\x82\xA2\x83o\x83\x8B\x83A\x82\xCC\x8F\x88\x8CY\x8F\xEA\x82\xC5\x81A\x82\xB5\x82\xCE\x82\xB5\x82\xCE\x97p\x82\xA2\x82\xE7\x82\xEA\x82\xE9\x8C\x95\x81B\n\x90n\x82\xC9\x93h\x82\xC1\x82\xBD\x93\xC5\x82\xC5\x91\x8A\x8E\xE8\x82\xC9\x83_\x83\x81\x81[\x83W\x82\xF0\x97^\x82\xA6\x82\xE9\x82\xB1\x82\xC6\x82\xAA\x82\xA0\x82\xE9\x81B"""
586,0x338870,98,Shift_JIS,イェラーガの体内から出てきた古代文明のカトラス。\n稲妻のように波打った鋭い刃が、暗雲すら切り裂く。,"""\x83C\x83F\x83\x89\x81[\x83K\x82\xCC\x91\xCC\x93\xE0\x82\xA9\x82\xE7\x8Fo\x82\xC4\x82\xAB\x82\xBD\x8C\xC3\x91\xE3\x95\xB6\x96\xBE\x82\xCC\x83J\x83g\x83\x89\x83X\x81B\n\x88\xEE\x8D\xC8\x82\xCC\x82\xE6\x82\xA4\x82\xC9\x94g\x91\xC5\x82\xC1\x82\xBD\x89s\x82\xA2\x90n\x82\xAA\x81A\x88\xC3\x89_\x82\xB7\x82\xE7\x90\xD8\x82\xE8\x97\xF4\x82\xAD\x81B"""
587,0x3388d4,92,Shift_JIS,ナスルの地に鉄器文化が入ってきた時代の刃物。\nとても硬い石の刃で、鉄を加工する際に使われた。,"""\x83i\x83X\x83\x8B\x82\xCC\x92n\x82\xC9\x93S\x8A\xED\x95\xB6\x89\xBB\x82\xAA\x93\xFC\x82\xC1\x82\xC4\x82\xAB\x82\xBD\x8E\x9E\x91\xE3\x82\xCC\x90n\x95\xA8\x81B\n\x82\xC6\x82\xC4\x82\xE0\x8Dd\x82\xA2\x90\xCE\x82\xCC\x90n\x82\xC5\x81A\x93S\x82\xF0\x89\xC1\x8DH\x82\xB7\x82\xE9\x8D\xDB\x82\xC9\x8Eg\x82\xED\x82\xEA\x82\xBD\x81B"""
588,0x338930,96,Shift_JIS,硬い石を鋭利に磨いた剣で、砂漠を行き交う商人が\n盗賊や猛獣から身を護るために身につけたカトラス。,"""\x8Dd\x82\xA2\x90\xCE\x82\xF0\x89s\x97\x98\x82\xC9\x96\x81\x82\xA2\x82\xBD\x8C\x95\x82\xC5\x81A\x8D\xBB\x94\x99\x82\xF0\x8Ds\x82\xAB\x8C\xF0\x82\xA4\x8F\xA4\x90l\x82\xAA\n\x93\x90\x91\xAF\x82\xE2\x96\xD2\x8Fb\x82\xA9\x82\xE7\x90g\x82\xF0\x8C\xEC\x82\xE9\x82\xBD\x82\xDF\x82\xC9\x90g\x82\xC9\x82\xC2\x82\xAF\x82\xBD\x83J\x83g\x83\x89\x83X\x81B"""
589,0x338990,94,Shift_JIS,伝説の大空賊ダカットが死ぬまで愛用していた剣。\n斬りつけた相手を眠らせてしまう力を秘めている。,"""\x93`\x90\xE0\x82\xCC\x91\xE5\x8B\xF3\x91\xAF\x83_\x83J\x83b\x83g\x82\xAA\x8E\x80\x82\xCA\x82\xDC\x82\xC5\x88\xA4\x97p\x82\xB5\x82\xC4\x82\xA2\x82\xBD\x8C\x95\x81B\n\x8Ea\x82\xE8\x82\xC2\x82\xAF\x82\xBD\x91\x8A\x8E\xE8\x82\xF0\x96\xB0\x82\xE7\x82\xB9\x82\xC4\x82\xB5\x82\xDC\x82\xA4\x97\xCD\x82\xF0\x94\xE9\x82\xDF\x82\xC4\x82\xA2\x82\xE9\x81B"""
590,0x3389f0,94,Shift_JIS,軽く鋭い刃が猛獣の牙を連想させる狩猟用の剣。\nモンテスマ人はみな、この武器を手足のように扱う。,"""\x8Cy\x82\xAD\x89s\x82\xA2\x90n\x82\xAA\x96\xD2\x8Fb\x82\xCC\x89\xE5\x82\xF0\x98A\x91z\x82\xB3\x82\xB9\x82\xE9\x8E\xEB\x97\xC2\x97p\x82\xCC\x8C\x95\x81B\n\x83\x82\x83\x93\x83e\x83X\x83}\x90l\x82\xCD\x82\xDD\x82\xC8\x81A\x82\xB1\x82\xCC\x95\x90\x8A\xED\x82\xF0\x8E\xE8\x91\xAB\x82\xCC\x82\xE6\x82\xA4\x82\xC9\x88\xB5\x82\xA4\x81B"""
591,0x338a50,94,Shift_JIS,元々はモンテスマ人が岩盤を切断するのに用いたが、\nこれは刃の部分を加工し戦闘用に改造したもの。,"""\x8C\xB3\x81X\x82\xCD\x83\x82\x83\x93\x83e\x83X\x83}\x90l\x82\xAA\x8A\xE2\x94\xD5\x82\xF0\x90\xD8\x92f\x82\xB7\x82\xE9\x82\xCC\x82\xC9\x97p\x82\xA2\x82\xBD\x82\xAA\x81A\n\x82\xB1\x82\xEA\x82\xCD\x90n\x82\xCC\x95\x94\x95\xAA\x82\xF0\x89\xC1\x8DH\x82\xB5\x90\xED\x93\xAC\x97p\x82\xC9\x89\xFC\x91\xA2\x82\xB5\x82\xBD\x82\xE0\x82\xCC\x81B"""
592,0x338ab0,98,Shift_JIS,未開の地を往く探検者の必需品ともいえる諸刃の剣。\n叩きつけるように振って、未来を切り開くカトラス。,"""\x96\xA2\x8AJ\x82\xCC\x92n\x82\xF0\x89\x9D\x82\xAD\x92T\x8C\x9F\x8E\xD2\x82\xCC\x95K\x8E\xF9\x95i\x82\xC6\x82\xE0\x82\xA2\x82\xA6\x82\xE9\x8F\x94\x90n\x82\xCC\x8C\x95\x81B\n\x92@\x82\xAB\x82\xC2\x82\xAF\x82\xE9\x82\xE6\x82\xA4\x82\xC9\x90U\x82\xC1\x82\xC4\x81A\x96\xA2\x97\x88\x82\xF0\x90\xD8\x82\xE8\x8AJ\x82\xAD\x83J\x83g\x83\x89\x83X\x81B"""
593,0x338b14,90,Shift_JIS,船のへさきを模して作られた空賊専用の長剣。\n刀身がそり返っており、馴れるまで扱いが難しい。,"""\x91D\x82\xCC\x82\xD6\x82\xB3\x82\xAB\x82\xF0\x96\xCD\x82\xB5\x82\xC4\x8D\xEC\x82\xE7\x82\xEA\x82\xBD\x8B\xF3\x91\xAF\x90\xEA\x97p\x82\xCC\x92\xB7\x8C\x95\x81B\n\x93\x81\x90g\x82\xAA\x82\xBB\x82\xE8\x95\xD4\x82\xC1\x82\xC4\x82\xA8\x82\xE8\x81A\x93\xE9\x82\xEA\x82\xE9\x82\xDC\x82\xC5\x88\xB5\x82\xA2\x82\xAA\x93\xEF\x82\xB5\x82\xA2\x81B"""
594,0x338b70,98,Shift_JIS,名工・リュウカンが人生を賭けた逸品。大雲海の底に\n眠っていたウンデイ鉄が、究極の斬れ味を生み出す。,"""\x96\xBC\x8DH\x81E\x83\x8A\x83\x85\x83E\x83J\x83\x93\x82\xAA\x90l\x90\xB6\x82\xF0\x93q\x82\xAF\x82\xBD\x88\xED\x95i\x81B\x91\xE5\x89_\x8AC\x82\xCC\x92\xEA\x82\xC9\n\x96\xB0\x82\xC1\x82\xC4\x82\xA2\x82\xBD\x83E\x83\x93\x83f\x83C\x93S\x82\xAA\x81A\x8B\x86\x8B\xC9\x82\xCC\x8Ea\x82\xEA\x96\xA1\x82\xF0\x90\xB6\x82\xDD\x8Fo\x82\xB7\x81B"""
595,0x338bd4,92,Shift_JIS,ヤフトマーの兵士が脇に差している護身用の剣。\n刀身が厚くやや重いが、短めで非常に扱いやすい。,"""\x83\x84\x83t\x83g\x83}\x81[\x82\xCC\x95\xBA\x8Em\x82\xAA\x98e\x82\xC9\x8D\xB7\x82\xB5\x82\xC4\x82\xA2\x82\xE9\x8C\xEC\x90g\x97p\x82\xCC\x8C\x95\x81B\n\x93\x81\x90g\x82\xAA\x8C\xFA\x82\xAD\x82\xE2\x82\xE2\x8Fd\x82\xA2\x82\xAA\x81A\x92Z\x82\xDF\x82\xC5\x94\xF1\x8F\xED\x82\xC9\x88\xB5\x82\xA2\x82\xE2\x82\xB7\x82\xA2\x81B"""
596,0x338c30,94,Shift_JIS,名工・リュウカンの最高傑作。この世の物質では、\nこれを越えるものは作れない。即死の効果もある。,"""\x96\xBC\x8DH\x81E\x83\x8A\x83\x85\x83E\x83J\x83\x93\x82\xCC\x8D\xC5\x8D\x82\x8C\x86\x8D\xEC\x81B\x82\xB1\x82\xCC\x90\xA2\x82\xCC\x95\xA8\x8E\xBF\x82\xC5\x82\xCD\x81A\n\x82\xB1\x82\xEA\x82\xF0\x89z\x82\xA6\x82\xE9\x82\xE0\x82\xCC\x82\xCD\x8D\xEC\x82\xEA\x82\xC8\x82\xA2\x81B\x91\xA6\x8E\x80\x82\xCC\x8C\xF8\x89\xCA\x82\xE0\x82\xA0\x82\xE9\x81B"""
597,0x338c90,90,Shift_JIS,アイカお気に入りのブーメラン。大きいわりに\n軽い材質でできており比較的目標に命中しやすい。,"""\x83A\x83C\x83J\x82\xA8\x8BC\x82\xC9\x93\xFC\x82\xE8\x82\xCC\x83u\x81[\x83\x81\x83\x89\x83\x93\x81B\x91\xE5\x82\xAB\x82\xA2\x82\xED\x82\xE8\x82\xC9\n\x8Cy\x82\xA2\x8D\xDE\x8E\xBF\x82\xC5\x82\xC5\x82\xAB\x82\xC4\x82\xA8\x82\xE8\x94\xE4\x8Ar\x93I\x96\xDA\x95W\x82\xC9\x96\xBD\x92\x86\x82\xB5\x82\xE2\x82\xB7\x82\xA2\x81B"""
598,0x338cec,98,Shift_JIS,カモメの翼のかたちを模したデザインのブーメラン。\nどんなに遠くに投げても飼い鳥のように戻ってくる。,"""\x83J\x83\x82\x83\x81\x82\xCC\x97\x83\x82\xCC\x82\xA9\x82\xBD\x82\xBF\x82\xF0\x96\xCD\x82\xB5\x82\xBD\x83f\x83U\x83C\x83\x93\x82\xCC\x83u\x81[\x83\x81\x83\x89\x83\x93\x81B\n\x82\xC7\x82\xF1\x82\xC8\x82\xC9\x89\x93\x82\xAD\x82\xC9\x93\x8A\x82\xB0\x82\xC4\x82\xE0\x8E\x94\x82\xA2\x92\xB9\x82\xCC\x82\xE6\x82\xA4\x82\xC9\x96\xDF\x82\xC1\x82\xC4\x82\xAD\x82\xE9\x81B"""
599,0x338d50,96,Shift_JIS,遠域を旅する船乗りが護身のために携行する武器。\n大きな刃がどう猛な獣の胴体を真っ二つに切り裂く。,"""\x89\x93\x88\xE6\x82\xF0\x97\xB7\x82\xB7\x82\xE9\x91D\x8F\xE6\x82\xE8\x82\xAA\x8C\xEC\x90g\x82\xCC\x82\xBD\x82\xDF\x82\xC9\x8Cg\x8Ds\x82\xB7\x82\xE9\x95\x90\x8A\xED\x81B\n\x91\xE5\x82\xAB\x82\xC8\x90n\x82\xAA\x82\xC7\x82\xA4\x96\xD2\x82\xC8\x8Fb\x82\xCC\x93\xB7\x91\xCC\x82\xF0\x90^\x82\xC1\x93\xF1\x82\xC2\x82\xC9\x90\xD8\x82\xE8\x97\xF4\x82\xAD\x81B"""
600,0x338db0,94,Shift_JIS,氷のように透き通った鋭い刃を持つブーメラン。\n周りの空気を凍りつかせるかのような切れ味を誇る。,"""\x95X\x82\xCC\x82\xE6\x82\xA4\x82\xC9\x93\xA7\x82\xAB\x92\xCA\x82\xC1\x82\xBD\x89s\x82\xA2\x90n\x82\xF0\x8E\x9D\x82\xC2\x83u\x81[\x83\x81\x83\x89\x83\x93\x81B\n\x8E\xFC\x82\xE8\x82\xCC\x8B\xF3\x8BC\x82\xF0\x93\x80\x82\xE8\x82\xC2\x82\xA9\x82\xB9\x82\xE9\x82\xA9\x82\xCC\x82\xE6\x82\xA4\x82\xC8\x90\xD8\x82\xEA\x96\xA1\x82\xF0\x8C\xD6\x82\xE9\x81B"""
601,0x338e10,94,Shift_JIS,安定した円弧状の軌跡を描く革張りのブーメラン。\n刃の裏側を補強することで耐久性が上がっている。,"""\x88\xC0\x92\xE8\x82\xB5\x82\xBD\x89~\x8C\xCA\x8F\xF3\x82\xCC\x8BO\x90\xD5\x82\xF0\x95`\x82\xAD\x8Av\x92\xA3\x82\xE8\x82\xCC\x83u\x81[\x83\x81\x83\x89\x83\x93\x81B\n\x90n\x82\xCC\x97\xA0\x91\xA4\x82\xF0\x95\xE2\x8B\xAD\x82\xB7\x82\xE9\x82\xB1\x82\xC6\x82\xC5\x91\xCF\x8Bv\x90\xAB\x82\xAA\x8F\xE3\x82\xAA\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x81B"""
602,0x338e70,96,Shift_JIS,船乗り島周辺の島々で時折発掘される古代の武器。\nかつては木や石の細工に使われたと考えられている。,"""\x91D\x8F\xE6\x82\xE8\x93\x87\x8E\xFC\x95\xD3\x82\xCC\x93\x87\x81X\x82\xC5\x8E\x9E\x90\xDC\x94\xAD\x8C@\x82\xB3\x82\xEA\x82\xE9\x8C\xC3\x91\xE3\x82\xCC\x95\x90\x8A\xED\x81B\n\x82\xA9\x82\xC2\x82\xC4\x82\xCD\x96\xD8\x82\xE2\x90\xCE\x82\xCC\x8D\xD7\x8DH\x82\xC9\x8Eg\x82\xED\x82\xEA\x82\xBD\x82\xC6\x8Dl\x82\xA6\x82\xE7\x82\xEA\x82\xC4\x82\xA2\x82\xE9\x81B"""
603,0x338ed0,98,Shift_JIS,遠くから標的めがけて投げつける狩猟用ブーメラン。\nモンテスマの人間は、子供の頃からこの武器で遊ぶ。,"""\x89\x93\x82\xAD\x82\xA9\x82\xE7\x95W\x93I\x82\xDF\x82\xAA\x82\xAF\x82\xC4\x93\x8A\x82\xB0\x82\xC2\x82\xAF\x82\xE9\x8E\xEB\x97\xC2\x97p\x83u\x81[\x83\x81\x83\x89\x83\x93\x81B\n\x83\x82\x83\x93\x83e\x83X\x83}\x82\xCC\x90l\x8A\xD4\x82\xCD\x81A\x8Eq\x8B\x9F\x82\xCC\x8D\xA0\x82\xA9\x82\xE7\x82\xB1\x82\xCC\x95\x90\x8A\xED\x82\xC5\x97V\x82\xD4\x81B"""
604,0x338f34,88,Shift_JIS,バルアのコロシアムで、年に一度だけ開催される\n刃投げ大会の練習用ブーメラン。とても軽い。,"""\x83o\x83\x8B\x83A\x82\xCC\x83R\x83\x8D\x83V\x83A\x83\x80\x82\xC5\x81A\x94N\x82\xC9\x88\xEA\x93x\x82\xBE\x82\xAF\x8AJ\x8D\xC3\x82\xB3\x82\xEA\x82\xE9\n\x90n\x93\x8A\x82\xB0\x91\xE5\x89\xEF\x82\xCC\x97\xFB\x8FK\x97p\x83u\x81[\x83\x81\x83\x89\x83\x93\x81B\x82\xC6\x82\xC4\x82\xE0\x8Cy\x82\xA2\x81B"""
605,0x338f8c,94,Shift_JIS,しずく形の玉石に柄をつけて投げやすくした武器。\n不思議な力で、標的を眠らせてしまうこともある。,"""\x82\xB5\x82\xB8\x82\xAD\x8C`\x82\xCC\x8B\xCA\x90\xCE\x82\xC9\x95\xBF\x82\xF0\x82\xC2\x82\xAF\x82\xC4\x93\x8A\x82\xB0\x82\xE2\x82\xB7\x82\xAD\x82\xB5\x82\xBD\x95\x90\x8A\xED\x81B\n\x95s\x8Ev\x8Bc\x82\xC8\x97\xCD\x82\xC5\x81A\x95W\x93I\x82\xF0\x96\xB0\x82\xE7\x82\xB9\x82\xC4\x82\xB5\x82\xDC\x82\xA4\x82\xB1\x82\xC6\x82\xE0\x82\xA0\x82\xE9\x81B"""
606,0x338fec,94,Shift_JIS,砂漠の町に暮らす踊り子が美しい舞を披露する際に\n手に持つ小道具。芸妓用だが、高い殺傷力がある。,"""\x8D\xBB\x94\x99\x82\xCC\x92\xAC\x82\xC9\x95\xE9\x82\xE7\x82\xB7\x97x\x82\xE8\x8Eq\x82\xAA\x94\xFC\x82\xB5\x82\xA2\x95\x91\x82\xF0\x94\xE2\x98I\x82\xB7\x82\xE9\x8D\xDB\x82\xC9\n\x8E\xE8\x82\xC9\x8E\x9D\x82\xC2\x8F\xAC\x93\xB9\x8B\xEF\x81B\x8C|\x8BW\x97p\x82\xBE\x82\xAA\x81A\x8D\x82\x82\xA2\x8EE\x8F\x9D\x97\xCD\x82\xAA\x82\xA0\x82\xE9\x81B"""
607,0x33904c,94,Shift_JIS,東を目指した冒険家たちが、魔の空域で帰らぬ者と\nなった先人の魂を鎮めるために作ったブーメラン。,"""\x93\x8C\x82\xF0\x96\xDA\x8Ew\x82\xB5\x82\xBD\x96`\x8C\xAF\x89\xC6\x82\xBD\x82\xBF\x82\xAA\x81A\x96\x82\x82\xCC\x8B\xF3\x88\xE6\x82\xC5\x8BA\x82\xE7\x82\xCA\x8E\xD2\x82\xC6\n\x82\xC8\x82\xC1\x82\xBD\x90\xE6\x90l\x82\xCC\x8D\xB0\x82\xF0\x92\xC1\x82\xDF\x82\xE9\x82\xBD\x82\xDF\x82\xC9\x8D\xEC\x82\xC1\x82\xBD\x83u\x81[\x83\x81\x83\x89\x83\x93\x81B"""
